application_id,customer_id,assessment_date,monthly_income_at_assessment,existing_monthly_obligations,proposed_installment_est,dti,credit_score_at_assessment,employment_length_at_assessment,ltv,risk_grade,risk_points,previous_default_flag
APP0042943,C008364,2024-06-24,49713.29,10367.31,3946.61,0.29,716,216,,A,2,FALSE
APP0042944,C010489,2025-06-25,21617.68,7757.6,23303.41,1.44,564,29,,C,7,FALSE
APP0042945,C002037,2021-12-23,20375.47,6034.35,6393.76,0.61,742,258,,B,3,FALSE
APP0042946,C002429,2025-10-26,9803.96,2902.28,10611.01,1.38,519,193,,C,8,TRUE
APP0042947,C009849,2023-05-28,65248.81,0,4992.9,0.08,667,142,,A,1,FALSE
APP0042948,C004667,2022-06-05,11572.18,2355.59,14395.88,1.45,630,237,,C,6,FALSE
APP0042949,C003474,2025-09-17,15033.14,0,25925.99,1.72,505,52,0.84,C,7,FALSE
APP0042950,C005419,2025-05-22,10820.05,5063.93,87359.24,8.54,658,194,0.83,B,5,FALSE
APP0042951,C010153,2021-08-25,24449.97,7966.74,33990.91,1.72,682,267,0.86,B,5,FALSE
APP0042952,C004220,2023-02-06,47103.52,19148.04,4317.64,0.5,545,127,,C,6,FALSE
APP0042953,C010050,2022-04-08,29582.02,12052.08,3178.53,0.51,592,51,,C,6,FALSE
APP0042954,C006754,2022-06-22,18516.85,7857.24,7308.36,0.82,600,44,,C,7,FALSE
APP0042955,C007480,2023-06-10,25236.53,8639.24,52159.52,2.41,459,43,0.88,C,8,FALSE
APP0042956,C004923,2023-04-29,11945.03,2664.86,4168.73,0.57,521,223,,C,8,TRUE
APP0042957,C009844,2022-10-14,22801.42,9900.29,46471.99,2.47,612,172,0.83,C,6,FALSE
APP0042958,C005386,2025-04-23,16815.27,5211.63,37331.35,2.53,608,166,0.71,C,6,TRUE
APP0042959,C001607,2023-03-16,11843,4224.99,25321.09,2.49,472,137,0.89,C,8,FALSE
APP0042960,C006114,2022-11-19,25038.74,12441.24,11947.49,0.97,639,267,,B,5,FALSE
APP0042961,C003980,2023-02-10,15378.63,6158.46,16275.6,1.46,640,5,,D,9,FALSE
APP0042962,C002709,2024-11-27,29224.29,8876.09,33835.74,1.46,545,57,0.9,C,7,FALSE
APP0042963,C006411,2025-09-02,31334.08,3547.86,9322.86,0.41,602,53,,C,6,FALSE
APP0042964,C000791,2022-10-30,76899.01,25248.89,10500.34,0.46,642,279,,B,5,FALSE
APP0042965,C001540,2024-10-14,44400.07,4439.91,3546.45,0.18,673,150,,A,1,FALSE
APP0042966,C006833,2023-01-07,14616.04,0,18282.26,1.25,550,71,,C,7,FALSE
APP0042967,C005271,2025-10-18,14051.22,2689.6,4848.25,0.54,558,326,0.78,C,7,FALSE
APP0042968,C006505,2024-07-31,21504.14,6320.35,2968.76,0.43,655,169,,B,3,FALSE
APP0042969,C010130,2026-05-21,10628.06,1539.39,15300.1,1.58,463,254,0.84,D,9,FALSE
APP0042970,C004054,2023-05-20,27697.45,11132.71,23725.78,1.26,752,187,,B,3,FALSE
APP0042971,C001652,2023-08-25,28166.8,847.43,57086.73,2.06,591,138,0.88,B,5,FALSE
APP0042972,C010889,2025-01-23,45222.99,15900.73,13049.67,0.64,677,409,,B,3,FALSE
APP0042973,C008567,2025-05-14,59505.77,28042.79,22284.72,0.85,760,387,,B,3,FALSE
APP0042974,C002081,2024-07-01,12565.03,0,25404.41,2.02,754,157,,B,4,FALSE
APP0042975,C005284,2024-02-24,19727.59,7426.38,4001.74,0.58,575,154,,C,6,FALSE
APP0042976,C002135,2022-01-28,43197.36,0,16462.13,0.38,682,295,,B,3,FALSE
APP0042977,C000029,2025-09-25,24674.46,3839.79,2295.9,0.25,626,262,0.73,B,4,FALSE
APP0042978,C006650,2024-05-18,37621.12,18089.71,10479.4,0.76,620,216,,B,5,FALSE
APP0042979,C000976,2021-03-24,22625.78,0,9580.77,0.42,780,90,,A,2,FALSE
APP0042980,C007798,2021-09-20,12776.42,5052.24,5441.17,0.82,624,25,,C,7,FALSE
APP0042981,C003557,2025-05-19,15974.17,6476.57,6047.99,0.78,501,86,,C,6,TRUE
APP0042982,C008849,2021-01-19,32976.01,5453.12,4406.16,0.3,569,126,,B,5,FALSE
APP0042983,C008940,2025-12-15,17894.51,8119.39,56803.42,3.63,621,60,0.76,C,6,FALSE
APP0042984,C004560,2024-03-08,16131.08,7190.86,30667.29,2.35,519,12,0.79,D,9,FALSE
APP0042985,C005334,2021-01-18,41943.26,17355.61,9518.44,0.64,628,98,,C,6,FALSE
APP0042986,C007640,2023-12-11,14352.88,0,83718.88,5.83,642,334,0.9,B,5,FALSE
APP0042987,C003674,2025-04-02,19867.69,3948.82,40888.09,2.26,665,7,0.88,C,8,FALSE
APP0042988,C009087,2025-09-12,24356.67,9677.75,68144.61,3.2,535,77,0.75,C,6,FALSE
APP0042989,C005486,2025-06-26,58647.93,7589.04,3914.65,0.2,640,17,,B,4,FALSE
APP0042990,C002573,2024-01-06,25275.53,0,15375.44,0.61,620,135,,B,5,FALSE
APP0042991,C007347,2022-05-15,25117.11,2365.63,45434.01,1.9,625,166,0.78,B,5,FALSE
APP0042992,C003489,2026-01-20,42566.06,17559.77,11303.82,0.68,728,93,0.83,B,4,FALSE
APP0042993,C000766,2025-11-15,39651.39,15934.89,13179.08,0.73,667,15,0.73,C,6,FALSE
APP0042994,C006268,2023-04-20,29430.98,14612.7,5193.61,0.67,578,59,,C,8,FALSE
APP0042995,C008553,2025-12-21,34538.59,2809.64,25340.8,0.82,610,65,0.86,C,6,FALSE
APP0042996,C006820,2021-04-04,20099.3,10252.73,67976.52,3.89,598,57,0.87,C,6,FALSE
APP0042997,C005701,2025-04-14,57018.4,8166.28,52718.66,1.07,671,36,0.73,B,5,FALSE
APP0042998,C004790,2022-07-17,10254.15,0,23482.56,2.29,616,15,0.82,C,8,FALSE
APP0042999,C004403,2026-06-16,20782.29,8832.47,9460.79,0.88,633,66,,B,5,TRUE
APP0043000,C009536,2026-04-30,57050.42,3876.25,33916.29,0.66,550,356,0.72,C,7,FALSE
APP0043001,C010651,2025-09-29,52735.16,2787.24,32276.75,0.66,724,270,0.89,B,3,TRUE
APP0043002,C003915,2023-11-15,21849.2,5509.12,13994.33,0.89,693,28,0.88,B,4,FALSE
APP0043003,C008836,2023-05-10,13825.69,6332.49,1125.78,0.54,572,382,,C,7,FALSE
APP0043004,C001388,2021-10-25,34826.4,11880.34,9999.95,0.63,742,3,,B,5,FALSE
APP0043005,C003799,2022-12-29,11253.29,0,28969.59,2.57,561,61,0.77,C,7,FALSE
APP0043006,C001384,2024-04-20,24392.58,1227.35,5579,0.28,671,333,,B,3,FALSE
APP0043007,C003275,2022-03-31,82293.56,2559.8,7109.33,0.12,587,142,,A,1,FALSE
APP0043008,C005126,2022-02-10,14911,4032.3,8690.43,0.85,590,37,0.72,C,7,FALSE
APP0043009,C002565,2022-05-31,37709.17,18735.24,41887.95,1.61,629,206,0.73,B,5,FALSE
APP0043010,C002095,2021-10-16,26215.83,5829.4,7577.69,0.51,607,135,,B,5,FALSE
APP0043011,C000121,2024-08-19,24556.71,10427.84,4906.44,0.62,568,39,,C,7,FALSE
APP0043012,C003834,2021-03-05,15385.07,5266.65,18594.48,1.55,742,129,,B,5,FALSE
APP0043013,C001670,2025-02-24,43577.38,14164.5,17455.16,0.73,553,251,,B,5,FALSE
APP0043014,C004342,2023-02-13,12631.05,5731.29,2227.18,0.63,559,173,,C,8,FALSE
APP0043015,C001468,2026-04-20,24384.74,11947.15,3601.51,0.64,687,72,,B,4,FALSE
APP0043016,C010920,2021-06-06,36417.63,0,46145.28,1.27,699,100,0.86,B,4,FALSE
APP0043017,C010813,2024-11-21,44404.04,20941.86,9324.19,0.68,663,97,,B,4,FALSE
APP0043018,C010712,2025-06-05,22581.72,0,6828.92,0.3,583,182,,B,3,TRUE
APP0043019,C001523,2026-01-03,12340.46,0,60647.77,4.91,550,219,0.72,C,6,FALSE
APP0043020,C003190,2024-02-21,50657.28,5131.74,31456.95,0.72,674,27,0.73,C,6,FALSE
APP0043021,C007538,2026-02-20,17796.78,8313.94,27684.44,2.02,809,120,0.74,B,4,FALSE
APP0043022,C009683,2024-12-01,16619.44,7299.23,6764.26,0.85,628,345,,B,5,FALSE
APP0043023,C003590,2023-10-27,53275.73,19304.76,2685.77,0.41,727,45,,B,3,FALSE
APP0043024,C008440,2026-05-08,21574.74,7054.44,8805.81,0.74,656,286,,B,3,FALSE
APP0043025,C008598,2024-11-24,10219.94,0,2907.14,0.28,457,221,,C,6,FALSE
APP0043026,C010286,2024-03-30,20732.73,10571.7,4948.88,0.75,631,156,,B,4,TRUE
APP0043027,C001602,2025-11-28,20208.79,2963.32,9787.74,0.63,689,149,,B,4,FALSE
APP0043028,C006493,2021-12-23,7055.27,3206.02,4460.78,1.09,485,385,,D,9,FALSE
APP0043029,C008535,2024-12-19,39017.65,9295.85,20832.28,0.77,642,5,,C,8,TRUE
APP0043030,C008929,2024-02-19,8851.07,0,3003.45,0.34,565,56,,C,7,FALSE
APP0043031,C002094,2025-09-13,14313.2,0,57621.99,4.03,571,30,0.82,C,8,FALSE
APP0043032,C009198,2023-07-20,20822.8,0,29772.78,1.43,787,84,0.7,A,2,FALSE
APP0043033,C006835,2026-04-03,32464.61,3124.94,172657.3,5.41,678,74,0.81,B,5,FALSE
APP0043034,C009306,2026-04-02,21530.43,5790.38,25903.53,1.47,595,200,0.82,B,5,FALSE
APP0043035,C005690,2022-01-21,8300.78,0,37450.87,4.51,659,126,0.73,C,7,FALSE
APP0043036,C002563,2025-09-12,15714.86,6682.87,4952.79,0.74,714,288,,B,5,FALSE
APP0043037,C001237,2022-08-05,9431.82,2919.97,13957.48,1.79,524,46,,D,9,FALSE
APP0043038,C001001,2021-12-28,16375.58,1204.61,69427.41,4.31,677,259,0.78,B,5,FALSE
APP0043039,C008651,2024-10-08,14503.44,3360.73,4620.58,0.55,509,157,,C,8,FALSE
APP0043040,C001481,2024-11-02,61647.59,28625.08,139571.47,2.73,657,95,0.75,B,3,TRUE
APP0043041,C010468,2021-09-09,24631.43,5995.65,5945.03,0.48,576,38,,C,7,FALSE
APP0043042,C003944,2023-09-30,40647.65,17385.99,5925.82,0.57,605,19,,C,7,FALSE
APP0043043,C008894,2022-11-23,8707.03,0,17574.56,2.02,586,261,,C,7,FALSE
APP0043044,C006000,2024-12-12,32468.36,0,7084.19,0.22,611,13,,B,5,FALSE
APP0043045,C010968,2025-12-18,25936.12,9164.22,5420.34,0.56,539,310,,C,7,TRUE
APP0043046,C001711,2023-11-29,11113.18,2162.76,953.38,0.28,581,197,,B,4,FALSE
APP0043047,C006387,2021-01-23,16867.09,5209.91,29128.39,2.04,778,218,,B,4,FALSE
APP0043048,C004935,2023-01-30,25849.44,0,3486.01,0.13,629,30,,B,3,FALSE
APP0043049,C003798,2021-06-03,34479.88,13691.31,9921.81,0.68,681,172,,B,4,FALSE
APP0043050,C002105,2023-11-01,40857.47,15413.41,12874.52,0.69,618,188,,B,5,FALSE
APP0043051,C005680,2023-01-22,63268.22,20924.82,24626.22,0.72,747,273,0.73,A,2,FALSE
APP0043052,C005334,2024-06-26,41943.26,17355.61,9109.75,0.63,628,98,,B,5,FALSE
APP0043053,C004099,2023-03-20,29496.9,0,24441.15,0.83,557,15,0.7,C,8,FALSE
APP0043054,C001247,2021-11-02,20655.04,3948.63,9365.31,0.64,709,274,,B,4,FALSE
APP0043055,C001358,2023-07-28,12289.35,0,43370.73,3.53,597,55,0.83,C,7,TRUE
APP0043056,C005649,2023-08-17,30528.33,12174.13,13470.12,0.84,534,8,,D,9,FALSE
APP0043057,C008095,2026-01-21,44451.7,20420.11,15776.05,0.81,569,20,,D,9,TRUE
APP0043058,C004385,2025-10-30,11288.49,942.52,2180.05,0.28,565,44,,C,6,FALSE
APP0043059,C000471,2022-03-29,9303.52,0,11283.25,1.21,497,75,,D,9,FALSE
APP0043060,C001796,2023-04-04,33111.09,8663.18,4039.73,0.38,466,16,,C,8,FALSE
APP0043061,C006576,2021-11-12,13711,0,4468.6,0.33,498,244,,C,6,FALSE
APP0043062,C006415,2021-07-08,10557.92,2300.41,69617.57,6.81,543,8,0.84,D,11,FALSE
APP0043063,C006078,2026-05-06,43804.23,13492.18,6565.26,0.46,557,84,,C,7,FALSE
APP0043064,C004420,2025-07-23,39434.4,14959.33,19035.16,0.86,584,78,0.77,B,4,FALSE
APP0043065,C003931,2023-10-26,36414.3,6393.74,24304.43,0.84,550,27,0.81,C,8,TRUE
APP0043066,C002149,2021-09-07,16173.58,0,1779.35,0.11,721,144,,A,2,FALSE
APP0043067,C003761,2023-05-27,12222.97,1644.03,55166.39,4.65,583,398,0.77,C,6,TRUE
APP0043068,C007785,2024-12-30,74191.06,34276.96,5855.31,0.54,702,120,,B,4,TRUE
APP0043069,C001786,2026-05-31,54995.17,15083.73,41558.49,1.03,574,394,0.9,C,6,FALSE
APP0043070,C000043,2023-10-31,13676.55,5875.31,2191.28,0.59,644,195,,C,6,FALSE
APP0043071,C008191,2025-04-21,50988.8,0,7848.9,0.15,666,246,0.9,A,2,TRUE
APP0043072,C000422,2021-10-21,42889.99,960.83,2270.14,0.08,664,115,,A,2,FALSE
APP0043073,C008197,2022-10-01,16628.71,7328.17,5657.89,0.78,629,70,,C,6,FALSE
APP0043074,C001952,2026-03-25,21111.39,9559.34,51488.97,2.89,503,99,0.73,C,6,FALSE
APP0043075,C010847,2024-10-24,48471.86,18108.14,6698.64,0.51,737,99,,A,2,FALSE
APP0043076,C004174,2023-11-21,9257.43,0,6365.27,0.69,648,351,,B,5,FALSE
APP0043077,C010603,2021-05-23,25239.09,1886.84,13079.91,0.59,623,22,,C,8,FALSE
APP0043078,C010366,2021-01-08,31743.89,5473.63,1205.76,0.21,614,148,,B,4,FALSE
APP0043079,C001321,2021-05-30,22475.06,0,9226.61,0.41,567,146,,C,6,FALSE
APP0043080,C004580,2021-10-02,52114.11,5048.75,8560.69,0.26,654,13,,B,4,FALSE
APP0043081,C007844,2026-05-16,80772.76,40257.41,8620.92,0.61,720,323,,B,3,FALSE
APP0043082,C000706,2025-10-23,44566.3,2324.76,40787.66,0.97,718,326,0.79,B,5,FALSE
APP0043083,C004576,2025-07-21,7756.79,0,9448.26,1.22,540,28,,D,9,FALSE
APP0043084,C007697,2022-01-26,16236.99,6094.17,5841.57,0.74,466,113,,C,7,FALSE
APP0043085,C010822,2025-05-15,36699.93,13251.14,21832.76,0.96,734,219,,B,4,FALSE
APP0043086,C006288,2021-09-07,48678.51,23352.31,5786.15,0.6,633,159,,B,5,FALSE
APP0043087,C001757,2021-11-13,9975.75,0,25855.77,2.59,600,36,0.76,D,9,FALSE
APP0043088,C000276,2024-02-27,12509.26,3251.66,62064.75,5.22,570,239,0.82,C,7,FALSE
APP0043089,C010113,2021-03-27,34967.3,0,5381.02,0.15,631,56,,B,4,FALSE
APP0043090,C008078,2021-09-19,27718.15,12334.22,6838.21,0.69,611,33,,C,7,FALSE
APP0043091,C000567,2022-04-09,51478.67,6141.9,9369.01,0.3,698,69,,B,3,FALSE
APP0043092,C009581,2025-02-02,17862.54,4308.27,1814.64,0.34,611,33,,B,4,FALSE
APP0043093,C005674,2024-12-08,14163.54,0,5219.54,0.37,637,360,,C,6,FALSE
APP0043094,C007175,2022-12-05,10446.36,4738.21,46657.89,4.92,608,176,0.81,C,6,FALSE
APP0043095,C009577,2022-10-12,20353.87,3364.51,2426.3,0.28,585,16,,B,5,FALSE
APP0043096,C000385,2023-07-05,10558.47,5116.51,8769.47,1.32,537,36,,C,8,TRUE
APP0043097,C005651,2026-04-14,34017.65,12905.53,39257.96,1.53,661,376,0.89,B,3,FALSE
APP0043098,C005972,2023-03-14,15809.87,850.39,24269.82,1.59,582,245,0.88,C,6,FALSE
APP0043099,C009953,2021-10-18,13930.62,6170.1,3729.5,0.71,634,146,,C,7,FALSE
APP0043100,C003283,2023-01-15,22063.89,1668.08,5989.68,0.35,622,54,,B,5,FALSE
APP0043101,C002521,2024-07-12,27790.15,0,11658.9,0.42,566,221,,B,5,FALSE
APP0043102,C008891,2025-10-14,12933.41,0,4777.25,0.37,699,31,,B,4,FALSE
APP0043103,C007308,2026-01-29,14534.15,0,14865.32,1.02,585,62,,C,6,FALSE
APP0043104,C009013,2022-08-13,11680.93,3172.07,66595.06,5.97,572,272,0.89,C,7,FALSE
APP0043105,C003979,2025-01-13,31530.31,5781.45,1326.68,0.23,764,153,,A,1,FALSE
APP0043106,C007493,2022-04-13,12509.63,0,3910.34,0.31,521,164,,B,5,FALSE
APP0043107,C009343,2022-12-10,83057.85,0,4715.97,0.06,734,168,,A,1,FALSE
APP0043108,C000595,2022-12-03,9894,0,12182.91,1.23,570,173,,D,9,FALSE
APP0043109,C006400,2023-01-28,35106.25,17130.03,36221.44,1.52,686,107,0.72,B,3,FALSE
APP0043110,C007094,2021-10-25,12285.28,0,2030.93,0.17,600,253,,B,4,FALSE
APP0043111,C006836,2022-01-11,20107.54,0,25967.4,1.29,544,19,0.81,C,8,FALSE
APP0043112,C007839,2025-10-19,67630.79,9094.59,3322.18,0.18,776,178,,A,0,FALSE
APP0043113,C001668,2025-03-07,15874.97,7332.65,38089.97,2.86,552,279,0.82,C,7,TRUE
APP0043114,C002290,2024-04-25,15585.11,6939.98,6886.14,0.89,664,37,,C,6,FALSE
APP0043115,C004871,2023-11-13,21347.48,8529.95,26613.51,1.65,553,94,,C,6,FALSE
APP0043116,C010639,2022-04-04,15658.69,4614.71,7805.77,0.79,612,383,,C,7,FALSE
APP0043117,C001740,2025-10-25,24817.53,2279.51,30124.8,1.31,606,232,,B,5,FALSE
APP0043118,C004448,2026-04-22,18014.89,4641.48,8329.26,0.72,740,124,,B,4,FALSE
APP0043119,C010664,2026-05-21,30687.17,14622.82,10145.97,0.81,680,119,,B,5,FALSE
APP0043120,C010898,2021-03-23,60932.09,22074.42,29912.93,0.85,706,126,0.81,B,4,FALSE
APP0043121,C009571,2022-05-18,17167.92,3191.34,5501.65,0.51,517,81,,C,6,FALSE
APP0043122,C001266,2023-07-21,28155.85,6694.99,25285.3,1.14,658,209,,B,4,FALSE
APP0043123,C002728,2021-05-31,15846.63,5373.54,60902.9,4.18,594,14,0.81,C,7,FALSE
APP0043124,C000387,2026-05-10,15327.93,0,2741.31,0.18,685,348,0.81,B,3,FALSE
APP0043125,C007577,2022-11-08,19912.27,8899.49,10394.64,0.97,647,107,0.77,B,5,FALSE
APP0043126,C005759,2024-03-06,17359.53,3176.53,8340.12,0.66,545,67,0.76,C,7,FALSE
APP0043127,C008787,2023-01-12,14948.5,2420.79,5487.32,0.53,476,6,,D,11,FALSE
APP0043128,C002765,2026-05-19,28760.69,2605.25,24143.17,0.93,486,97,0.75,C,7,FALSE
APP0043129,C007908,2026-05-18,23018.86,11287.03,23831.06,1.53,561,64,,C,6,FALSE
APP0043130,C008850,2022-07-27,13670.45,3193.7,24624.81,2.03,490,5,0.89,D,11,FALSE
APP0043131,C004472,2025-05-14,16863.47,4928.59,69955.69,4.44,555,5,0.85,D,10,FALSE
APP0043132,C000648,2024-03-22,6433.45,0,2346.5,0.36,543,19,,D,9,FALSE
APP0043133,C009043,2026-03-08,11615.89,1759.26,86719.11,7.62,626,100,0.86,C,6,FALSE
APP0043134,C002084,2024-04-19,48371.42,0,2344.63,0.05,658,407,,A,1,TRUE
APP0043135,C003739,2024-03-20,27392.05,11924.41,9606.07,0.79,533,111,,C,6,TRUE
APP0043136,C010089,2024-02-28,7533.48,0,57438.43,7.62,679,207,0.78,B,5,FALSE
APP0043137,C009368,2021-06-20,17195.3,0,2074.41,0.12,504,4,,C,7,FALSE
APP0043138,C010069,2023-11-14,92888.5,38322.58,1499.89,0.43,714,412,,A,2,FALSE
APP0043139,C005844,2023-11-12,32151.51,14121.95,9446.31,0.73,540,24,,C,7,FALSE
APP0043140,C007104,2021-11-18,38463.31,12061.48,10785.06,0.59,681,11,0.74,C,7,FALSE
APP0043141,C000727,2023-01-14,18800.19,7797.68,2186.92,0.53,613,406,0.73,C,7,FALSE
APP0043142,C003747,2024-01-26,28602.65,11241.21,8031.73,0.67,621,378,,B,4,FALSE
APP0043143,C009846,2024-12-09,28972.21,13774.66,49881.43,2.2,715,313,0.73,B,4,TRUE
APP0043144,C004023,2024-04-20,80790.06,38209.02,2255.15,0.5,645,113,,B,5,FALSE
APP0043145,C007987,2021-01-17,30484.67,15329.94,47513.45,2.06,820,239,0.85,B,4,FALSE
APP0043146,C003780,2021-05-04,27991.14,6923.28,7398,0.51,655,394,,B,4,FALSE
APP0043147,C003859,2021-05-24,6878.46,0,4893.62,0.71,445,418,,D,9,FALSE
APP0043148,C008804,2024-05-21,19280.15,6891.46,42110.92,2.54,533,28,0.81,C,8,FALSE
APP0043149,C006211,2025-07-07,42635.21,14575.25,51379.86,1.55,567,163,0.78,C,6,FALSE
APP0043150,C005368,2021-09-17,25284.22,0,15253.54,0.6,547,35,0.81,C,6,FALSE
APP0043151,C008396,2022-07-27,46734.02,9058.95,6321.67,0.33,762,11,0.75,B,5,FALSE
APP0043152,C010247,2024-04-06,10481.7,4923.05,37393.63,4.04,570,149,0.71,C,7,FALSE
APP0043153,C004868,2022-11-20,11744.85,691.67,24622.82,2.16,529,25,0.84,D,9,FALSE
APP0043154,C003215,2025-02-15,22626.32,0,32474.09,1.44,658,5,0.88,C,7,FALSE
APP0043155,C009274,2023-06-30,27745.17,10232.43,42349.12,1.9,650,240,0.87,B,3,FALSE
APP0043156,C001517,2026-01-24,22374.21,5875.93,20182.25,1.16,669,335,0.71,B,4,FALSE
APP0043157,C003573,2024-03-27,12860.05,0,7780.95,0.61,555,94,,C,8,FALSE
APP0043158,C005637,2021-11-01,20847.34,7536.17,1483.77,0.43,649,239,,B,3,FALSE
APP0043159,C008425,2021-05-22,25345.55,8062.74,15423.94,0.93,639,163,,B,5,FALSE
APP0043160,C000199,2025-01-20,100817.6,41388.32,8068.57,0.49,757,195,,B,3,FALSE
APP0043161,C004141,2021-02-16,13036.66,0,12925.27,0.99,579,71,,C,6,FALSE
APP0043162,C005842,2022-01-16,32861.3,9216.58,10003.07,0.58,617,128,,B,5,FALSE
APP0043163,C004764,2024-09-12,10511.73,0,13480.31,1.28,503,88,,C,6,FALSE
APP0043164,C009603,2022-04-30,9548.74,4068.75,56806.93,6.38,596,150,0.8,C,6,FALSE
APP0043165,C007895,2022-01-04,6936.38,0,4863.96,0.7,462,3,,D,11,FALSE
APP0043166,C001085,2026-05-04,65517.68,30674.43,4232.12,0.53,620,127,,B,4,FALSE
APP0043167,C001090,2022-12-31,44698.94,3541.93,7460.52,0.25,655,357,,A,2,FALSE
APP0043168,C006530,2021-03-31,22581.93,0,3710.55,0.16,578,147,,B,3,FALSE
APP0043169,C004634,2025-09-01,49135.48,17289.97,18441.61,0.73,610,222,,B,5,FALSE
APP0043170,C004937,2024-10-15,28054.46,7085.96,6616.12,0.49,697,71,,B,5,FALSE
APP0043171,C000382,2025-05-26,33715.18,7315.9,4737.96,0.36,631,63,,B,4,FALSE
APP0043172,C002967,2026-01-22,31559.65,14003.96,7221.4,0.67,567,80,,C,6,TRUE
APP0043173,C009446,2023-11-11,11450.88,3817.41,2304.6,0.53,571,140,,C,7,FALSE
APP0043174,C005772,2022-02-06,35980.8,7918.62,15139.09,0.64,593,144,,B,5,FALSE
APP0043175,C000927,2024-06-03,14563.64,0,33729.95,2.32,587,15,0.88,D,9,FALSE
APP0043176,C002648,2021-01-11,25003.78,12479.98,78943.3,3.66,472,56,0.84,C,8,FALSE
APP0043177,C010047,2025-12-11,30702.28,1299.51,142636.56,4.69,629,19,0.75,C,7,FALSE
APP0043178,C004398,2021-06-20,45198.73,0,11604.18,0.26,732,154,,A,2,FALSE
APP0043179,C003364,2025-04-20,66895.91,1148.6,6311.14,0.11,644,205,,A,0,FALSE
APP0043180,C005362,2024-08-03,46139.22,18969.34,29308.43,1.05,624,185,0.73,C,6,FALSE
APP0043181,C008513,2021-04-21,51205.16,5112.79,8405.41,0.26,617,43,,B,3,FALSE
APP0043182,C004314,2025-10-02,13507.24,6513.99,34438.81,3.03,512,56,0.87,C,8,FALSE
APP0043183,C004602,2025-03-05,21976.41,10356.61,70272.66,3.67,729,67,0.9,B,4,TRUE
APP0043184,C007174,2022-10-04,14173.36,5873.65,10341.45,1.14,600,92,,C,6,FALSE
APP0043185,C001477,2023-04-01,29304.77,12373.33,22809.89,1.2,649,374,,B,5,FALSE
APP0043186,C006902,2023-06-08,17645.51,8320.16,6691.9,0.85,583,126,,C,7,FALSE
APP0043187,C010589,2021-03-07,24508.74,4094.66,12092.74,0.66,640,236,,B,4,FALSE
APP0043188,C001172,2021-12-03,10333.1,4403.11,5612.72,0.97,593,119,,C,6,FALSE
APP0043189,C010489,2024-03-14,21617.68,7757.6,6003.48,0.64,564,29,,C,7,FALSE
APP0043190,C005722,2022-06-06,10242.01,4028.37,53349.6,5.6,591,212,0.8,B,5,FALSE
APP0043191,C000743,2025-12-15,38506.73,14047.39,26972.48,1.07,729,174,,B,4,TRUE
APP0043192,C010842,2025-10-28,22521.37,4721.31,24153.37,1.28,545,18,0.81,D,9,FALSE
APP0043193,C004749,2023-07-08,51246.34,18198.23,45539.42,1.24,764,38,0.79,B,4,FALSE
APP0043194,C006379,2023-12-05,12574.4,5764.18,28091.73,2.69,692,44,0.75,C,7,FALSE
APP0043195,C005960,2026-02-15,7673.63,1246.53,28595.96,3.89,704,245,0.82,C,6,FALSE
APP0043196,C003905,2026-02-14,35231.54,11694.02,3989.19,0.45,767,333,,A,2,FALSE
APP0043197,C004928,2022-03-25,27346.92,11740.89,5434.02,0.63,593,32,,C,7,FALSE
APP0043198,C000597,2024-11-29,30279.1,3605.51,7722.18,0.37,682,5,,C,6,FALSE
APP0043199,C008799,2023-09-23,34370.24,12429.67,6054.71,0.54,592,250,0.74,C,6,FALSE
APP0043200,C010796,2023-09-27,33732.57,12895.64,20813.99,1,613,65,0.75,C,6,FALSE
APP0043201,C001088,2025-12-27,17109.39,5549.37,15918.4,1.25,534,90,,C,8,FALSE
APP0043202,C007305,2021-03-15,8840.7,0,2849.28,0.32,447,45,,D,9,FALSE
APP0043203,C000808,2022-07-28,30283.77,0,1615.8,0.05,626,82,,A,2,FALSE
APP0043204,C004347,2024-02-16,44591.88,0,4150.23,0.09,617,78,,A,2,FALSE
APP0043205,C001809,2024-12-12,48943.12,0,85383.76,1.74,716,126,0.87,B,4,FALSE
APP0043206,C004124,2021-09-29,26699.33,4074.57,3101.82,0.27,616,105,,B,3,FALSE
APP0043207,C006712,2023-03-29,54940.71,21080.9,28528.39,0.9,616,33,0.82,C,7,FALSE
APP0043208,C010339,2025-02-14,42162.32,11100.37,7948.64,0.45,567,34,,C,6,FALSE
APP0043209,C010159,2025-02-08,26827.51,2670.03,2559.87,0.19,540,9,,C,6,TRUE
APP0043210,C000232,2022-08-02,35531.74,10154.71,108004.1,3.33,717,342,0.77,B,4,FALSE
APP0043211,C007383,2021-04-03,26781.89,9190.44,3935.39,0.49,538,406,,C,6,FALSE
APP0043212,C010616,2024-01-03,15883.79,0,5329.16,0.34,623,137,,B,5,FALSE
APP0043213,C009527,2024-12-28,20674.32,7840.68,6411.39,0.69,676,99,,B,4,FALSE
APP0043214,C004909,2022-03-18,33110.73,11174.91,2804.96,0.42,504,36,,C,7,FALSE
APP0043215,C008460,2022-05-26,49891.83,23887.44,16151.11,0.8,712,200,,B,5,FALSE
APP0043216,C005291,2021-07-28,37665.62,0,4835.39,0.13,612,24,,B,3,FALSE
APP0043217,C009034,2021-04-12,20367.02,0,19082.66,0.94,695,124,0.71,B,4,FALSE
APP0043218,C003994,2021-10-18,15838.97,4890.84,1623.55,0.41,672,28,,B,5,FALSE
